-00:00:02.0070000		Run Escape casts Ruin III on Ramuh
00:00:12.5790000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:00:12.5790000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:00:12.6230000		Minju Rose Riot Blade Ramuh 17913
00:00:12.6230000		Yujin Ahn Fell Cleave Ramuh 40452
00:00:12.6680000		Dan Tam prepares Chi on Dan Tam 
00:00:12.6680000		Dan Tam prepares Attack on Ramuh 4734 (DIRECT HIT)
00:00:12.6680000		Dan Tam gains Mudra from Dan Tam
00:00:12.7120000		Yujin Ahn prepares Upheaval on Ramuh 29559 (CRITICAL)
00:00:12.7570000		Yoo Rose prepares Summon Bahamut on Yoo Rose 
00:00:12.8470000		Run Escape Fester Ramuh 30202
00:00:12.8470000		Run Escape prepares Ruin III on Ramuh 18906 (DIRECT HIT)
00:00:12.8920000		Yoo Rose Deathflare Ramuh 46004
00:00:12.9370000		Ramuh Judgment Volts Dan Tam 50764
00:00:12.9810000		Ramuh Judgment Volts Aihyooni Yoomi 43917
00:00:13.0250000		Ramuh Judgment Volts Yujin Ahn 23367
00:00:13.0250000		Yujin Ahn Attack Ramuh 8745
00:00:13.0700000		Ramuh Judgment Volts Minju Rose 41731
00:00:13.0700000		Ifrit-Egi Inferno Ramuh 22959
00:00:13.0700000		Ramuh gains Inferno from Ifrit-Egi
00:00:13.1140000		Ramuh Judgment Volts Dengue Fever 46545
00:00:13.1590000		Ramuh Judgment Volts Run Escape 43304
00:00:13.1590000		Dengue Fever Glare Ramuh 44757
00:00:13.2040000		Ramuh Judgment Volts Yoo Rose 44799
00:00:13.2040000		Dan Tam Attack Ramuh 4734
00:00:13.2040000		Dan Tam prepares Jin on Dan Tam 
00:00:13.2040000		Dan Tam gains Mudra from Dan Tam
00:00:13.2480000		Ramuh Judgment Volts Blue Fever 46891
00:00:13.2480000		Blue Fever prepares Shot on Ramuh 7589 (CRITICAL)
00:00:13.3370000		Minju Rose gains Whispering Dawn from Eos
00:00:13.3370000		Yujin Ahn Upheaval Ramuh 29559
00:00:13.3820000		Blue Fever prepares Refulgent Arrow on Ramuh 24334 (DIRECT HIT)
00:00:13.3820000		Blue Fever prepares Refulgent Arrow on Ramuh 18514
00:00:13.3820000		Blue Fever prepares Refulgent Arrow on Ramuh 30555 (CRITICAL)
00:00:13.3820000		The limit break guage has been updated to 850. 3 bars are available.
00:00:13.4710000		Dan Tam gains Whispering Dawn from Eos
00:00:13.4710000		Minju Rose prepares Attack on Ramuh 3058
00:00:13.6040000		Aihyooni Yoomi gains Whispering Dawn from Eos
00:00:13.6480000		Run Escape Ruin III Ramuh 18906
00:00:13.6940000		Yoo Rose prepares Ruin IV on Ramuh 40982 (CRITICAL)
00:00:13.6940000		Dan Tam prepares Hyosho Ranryu on Ramuh 104258 (CRITICAL)
00:00:13.6940000		Run Escape prepares Deathflare on Ramuh 29677
00:00:13.6940000		Yoo Rose gains Further Ruin from Yoo Rose
00:00:13.7380000		Dengue Fever gains Whispering Dawn from Eos
00:00:13.7380000		Demi-Bahamut prepares Wyrmwave on Ramuh 17047 (CRITICAL)
00:00:13.8720000		Yujin Ahn gains Whispering Dawn from Eos
00:00:14.0060000		Run Escape gains Whispering Dawn from Eos
00:00:14.0060000		Blue Fever Shot Ramuh 7589
00:00:14.0060000		Minju Rose Attack Ramuh 3058
00:00:14.0060000		Dengue Fever prepares Glare on Ramuh 22020
00:00:14.1400000		Yoo Rose gains Whispering Dawn from Eos
00:00:14.2750000		Blue Fever gains Whispering Dawn from Eos
00:00:14.2750000		Eos prepares Embrace on Aihyooni Yoomi +4793
00:00:14.2750000		Blue Fever prepares Pitch Perfect on Ramuh 42128 (CRITICAL)
00:00:14.2750000		Minju Rose prepares Royal Authority on Ramuh 20402
00:00:14.2750000		Minju Rose gains Sword Oath from Minju Rose
00:00:14.3190000		Dan Tam Hyosho Ranryu Ramuh 104258
00:00:14.3630000		Yoo Rose prepares Enkindle Bahamut on Ramuh 
00:00:14.3640000		Yujin Ahn prepares Fell Cleave on Ramuh 39314 (CRITICAL)
00:00:14.3640000		Aihyooni Yoomi prepares Broil III on Ramuh 32954 (CRITICAL)
00:00:14.3640000		Dan Tam prepares Assassinate on Ramuh 16785 (CRITICAL)
00:00:14.3640000		Ramuh prepares Unknown_4Bc9 on Minju Rose 24048
00:00:14.4980000		Yoo Rose Ruin IV Ramuh 40982
00:00:14.4980000		Run Escape Deathflare Ramuh 29677
00:00:14.5870000		Run Escape prepares Summon Bahamut on Run Escape 
00:00:14.7660000		Demi-Bahamut Wyrmwave Ramuh 17047
00:00:14.8550000		Blue Fever Refulgent Arrow Ramuh 24334
00:00:14.8550000		Minju Rose Royal Authority Ramuh 20402
00:00:14.8560000		Dan Tam prepares Attack on Ramuh 7793 (CRITICAL)
00:00:14.9000000		Eos Embrace Aihyooni Yoomi 4793
00:00:14.9900000		Demi-Bahamut gains Devotion from Ifrit-Egi
00:00:14.9900000		Demi-Bahamut gains The Wanderer's Minuet from Blue Fever
00:00:14.9900000		Demi-Bahamut gains Well Fed from Yoo Rose
00:00:14.9900000		Demi-Bahamut gains Battle Voice from Blue Fever
00:00:14.9900000		Demi-Bahamut gains Summon Order III from Ramuh
00:00:14.9900000		Blue Fever Refulgent Arrow Ramuh 18514
00:00:14.9900000		Yujin Ahn Fell Cleave Ramuh 39314
00:00:15.0350000		Demi-Bahamut prepares Akh Morn on Ramuh 45762 (DIRECT HIT)
00:00:15.0350000		Yoo Rose prepares Fester on Ramuh 25562 (DIRECT HIT)
00:00:15.0350000		Aihyooni Yoomi prepares Ruin II on Ramuh 25027 (CRITICAL)
00:00:15.0790000		Blue Fever Pitch Perfect Ramuh 42128
00:00:15.1250000		Blue Fever Refulgent Arrow Ramuh 30555
00:00:15.1250000		Yujin Ahn prepares Onslaught on Ramuh 6469 (CRITICAL)
00:00:15.1690000		Aihyooni Yoomi Broil III Ramuh 32954
00:00:15.1690000		Dan Tam Assassinate Ramuh 16785
00:00:15.1690000		Ramuh Unknown_4Bc9 Minju Rose 24048
00:00:15.3030000		Dengue Fever Glare Ramuh 22020
00:00:15.3030000		Dan Tam prepares Ten on Dan Tam 
00:00:15.3030000		Dan Tam gains Mudra from Dan Tam
00:00:15.3480000		Run Escape prepares Ruin IV on Ramuh 37744 (CRITICAL)
00:00:15.3480000		Run Escape gains Further Ruin from Run Escape
00:00:15.3920000		Dan Tam Attack Ramuh 7793
00:00:15.4370000		Demi-Bahamut prepares Wyrmwave on Ramuh 12089 (DIRECT HIT)
00:00:15.5700000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:00:15.5700000		Eos gains The Wanderer's Minuet from Blue Fever
00:00:15.5700000		Bunshin gains The Wanderer's Minuet from Blue Fever
00:00:15.5700000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:00:15.5700000		Demi-Bahamut gains The Wanderer's Minuet from Blue Fever
00:00:15.5700000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:00:15.5700000		Demi-Bahamut gains Devotion from Ifrit-Egi
00:00:15.5700000		Demi-Bahamut gains The Wanderer's Minuet from Blue Fever
00:00:15.5700000		Demi-Bahamut gains Battle Voice from Blue Fever
00:00:15.5700000		Demi-Bahamut gains Medicated from Run Escape
00:00:15.5700000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:00:15.5700000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:00:15.5700000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:00:15.5700000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:00:15.7050000		Aihyooni Yoomi prepares Energy Drain on Ramuh 23941 (CRITICAL)
00:00:15.7480000		Yujin Ahn Onslaught Ramuh 6469
00:00:15.7490000		Minju Rose prepares Attack on Ramuh 3253
00:00:15.7940000		Dan Tam prepares Chi on Dan Tam 
00:00:15.7940000		Dan Tam gains Mudra from Dan Tam
00:00:15.8380000		Blue Fever prepares Burst Shot on Ramuh 16314 (DIRECT HIT)
00:00:15.8830000		Yujin Ahn prepares Attack on Ramuh 8471 (CRITICAL)
00:00:15.9280000		Demi-Bahamut Akh Morn Ramuh 45762
00:00:15.9280000		Yoo Rose gains Surge Protection from 
00:00:15.9720000		Yoo Rose Fester Ramuh 25562
00:00:15.9720000		Aihyooni Yoomi Ruin II Ramuh 25027
00:00:16.1500000		Run Escape Ruin IV Ramuh 37744
00:00:16.1500000		Dengue Fever prepares Glare on Ramuh 42662 (CRITICAL)
00:00:16.1500000		Run Escape prepares Enkindle Bahamut on Ramuh 
00:00:16.2850000		Minju Rose Attack Ramuh 3253
00:00:16.2850000		Dan Tam prepares Raiton on Ramuh 47907 (CRITICAL)
00:00:16.3290000		Blue Fever prepares Shot on Ramuh 6201 (DIRECT HIT)
00:00:16.4190000		Yujin Ahn Attack Ramuh 8471
00:00:16.4190000		Aihyooni Yoomi gains Dissipation from Aihyooni Yoomi
00:00:16.4190000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:00:16.4190000		Aihyooni Yoomi prepares Dissipation on Aihyooni Yoomi 
00:00:16.4190000		The limit break guage has been updated to 1020. 3 bars are available.
00:00:16.4630000		Demi-Bahamut Wyrmwave Ramuh 12089
00:00:16.5960000		Blue Fever prepares Bloodletter on Ramuh 12598 (CRITICAL)
00:00:16.6850000		Minju Rose prepares Atonement on Ramuh 31700 (CRITICAL)
00:00:16.6850000		Minju Rose gains Sword Oath from Minju Rose
00:00:16.7300000		Aihyooni Yoomi Energy Drain Ramuh 23941
00:00:16.7300000		Yujin Ahn prepares Fell Cleave on Ramuh 36189 (CRITICAL)
00:00:16.7740000		Demi-Bahamut gains Summon Order III from Ramuh
00:00:16.8190000		Demi-Bahamut prepares Akh Morn on Ramuh 46582 (DIRECT HIT)
00:00:16.9090000		Run Escape prepares Tri-Disaster on Ramuh 42501 (CRITICAL)
00:00:16.9090000		Ramuh gains Bio III from Run Escape
00:00:16.9090000		Ramuh gains Miasma III from Run Escape
00:00:16.9530000		Dan Tam prepares Ten Chi Jin on Dan Tam 1186 (DIRECT HIT)
00:00:16.9530000		Dan Tam gains Ten Chi Jin from Dan Tam
00:00:16.9960000		Dan Tam Raiton Ramuh 47907
00:00:17.0860000		Blue Fever Shot Ramuh 6201
00:00:17.3100000		Blue Fever Burst Shot Ramuh 16314
00:00:17.3540000		Yujin Ahn Fell Cleave Ramuh 36189
00:00:17.3990000		Ramuh prepares Unknown_4Bc9 on Minju Rose 25479
00:00:17.4440000		Dengue Fever Glare Ramuh 42662
00:00:17.4890000		Aihyooni Yoomi prepares Ruin II on Ramuh 15260
00:00:17.7120000		Demi-Bahamut Akh Morn Ramuh 46582
00:00:17.7120000		Run Escape Tri-Disaster Ramuh 42501
00:00:17.8010000		Yujin Ahn prepares Nascent Flash on Minju Rose 
00:00:17.8010000		Dan Tam prepares Fuma Shuriken on Ramuh 39037 (CRITICAL)
00:00:17.8010000		Dan Tam gains Ten Chi Jin from Dan Tam
00:00:17.8450000		Run Escape prepares Ruin IV on Ramuh 36753 (CRITICAL)
00:00:17.8450000		Run Escape gains Further Ruin from Run Escape
00:00:17.9790000		Minju Rose Atonement Ramuh 31700
00:00:18.0240000		Yoo Rose prepares Ruin III on Ramuh 21971 (CRITICAL)
00:00:18.0240000		Minju Rose prepares Attack on Ramuh 2824
00:00:18.0680000		Demi-Bahamut prepares Wyrmwave on Ramuh 9490 (DIRECT HIT)
00:00:18.2040000		Blue Fever Bloodletter Ramuh 12598
00:00:18.2040000		Ramuh Unknown_4Bc9 Minju Rose 25479
00:00:18.2040000		Minju Rose gains Excogitation from Aihyooni Yoomi
00:00:18.3380000		Blue Fever prepares Iron Jaws on Ramuh 5534
00:00:18.3380000		Blue Fever gains Straight Shot Ready from Blue Fever
00:00:18.4260000		Minju Rose gains Nascent Glint from Yujin Ahn
00:00:18.4260000		Yujin Ahn gains Nascent Flash from Yujin Ahn
00:00:18.4260000		Aihyooni Yoomi Ruin II Ramuh 15260
00:00:18.4260000		Dengue Fever prepares Glare on Ramuh 33817 (CRITICAL)
00:00:18.5590000		Minju Rose Attack Ramuh 2824
00:00:18.5600000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:00:18.5600000		Bunshin gains The Wanderer's Minuet from Blue Fever
00:00:18.5600000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:00:18.5600000		Demi-Bahamut gains The Wanderer's Minuet from Blue Fever
00:00:18.5600000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:00:18.5600000		Demi-Bahamut gains The Wanderer's Minuet from Blue Fever
00:00:18.5600000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:00:18.5600000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:00:18.5600000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:00:18.5600000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:00:18.6050000		Run Escape prepares Fester on Ramuh 26538 (DIRECT HIT)
00:00:18.6490000		Run Escape Ruin IV Ramuh 36753
00:00:18.6940000		Dan Tam Fuma Shuriken Ramuh 39037
00:00:18.7840000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:00:18.7840000		Aihyooni Yoomi prepares Energy Drain on Ramuh 11306
00:00:18.7840000		Dan Tam prepares Raiton on Ramuh 32283
00:00:18.7840000		Dan Tam gains Ten Chi Jin from Dan Tam
00:00:18.8290000		Yoo Rose Ruin III Ramuh 21971
00:00:18.8290000		Demi-Bahamut prepares Wyrmwave on Ramuh 14308 (CRITICAL)
00:00:18.9630000		Blue Fever Iron Jaws Ramuh 5534
00:00:18.9630000		Ramuh gains Stormbite from Blue Fever
00:00:18.9630000		Ramuh gains Caustic Bite from Blue Fever
00:00:19.0080000		Aihyooni Yoomi gains Surge Protection from 
00:00:19.0520000		Minju Rose prepares Atonement on Ramuh 31045 (CRITICAL)
00:00:19.0520000		Minju Rose gains Sword Oath from Minju Rose
00:00:19.0960000		Demi-Bahamut Wyrmwave Ramuh 9490
00:00:19.0970000		Yujin Ahn prepares Fell Cleave on Ramuh 36990 (CRITICAL)
00:00:19.1420000		Blue Fever prepares Empyreal Arrow on Ramuh 12643
00:00:19.2740000		Yujin Ahn prepares Attack on Ramuh 8528 (CRITICAL)
00:00:19.4090000		Blue Fever prepares Shot on Ramuh 5601 (DIRECT HIT)
00:00:19.4090000		The limit break guage has been updated to 1190. 3 bars are available.
00:00:19.4970000		Dan Tam Raiton Ramuh 32283
00:00:19.5410000		Run Escape Fester Ramuh 26538
00:00:19.7200000		Dengue Fever Glare Ramuh 33817
00:00:19.7200000		Yujin Ahn Fell Cleave Ramuh 36990
00:00:19.8100000		Yujin Ahn Attack Ramuh 8528
00:00:19.8100000		Aihyooni Yoomi Energy Drain Ramuh 11306
00:00:19.8100000		Dan Tam prepares Suiton on Ramuh 45791 (CRITICAL)
00:00:19.8100000		Dan Tam gains Suiton from Dan Tam
00:00:19.8530000		Demi-Bahamut Wyrmwave Ramuh 14308
00:00:20.1210000		Dan Tam prepares Attack on Ramuh 7297 (CRITICAL)
00:00:20.1650000		Blue Fever Shot Ramuh 5601
00:00:20.1650000		Blue Fever Empyreal Arrow Ramuh 12643
00:00:20.3010000		Minju Rose prepares Attack on Ramuh 3068
00:00:20.3450000		Minju Rose Atonement Ramuh 31045
00:00:20.4790000		Dan Tam prepares Meisui on Dan Tam 
00:00:20.5690000		Yoo Rose prepares Ruin III on Ramuh 16472 (DIRECT HIT)
00:00:20.6130000		Demi-Bahamut prepares Wyrmwave on Ramuh 15869 (CRITICAL)
00:00:20.6580000		Dan Tam Attack Ramuh 7297
00:00:20.7920000		Dan Tam Suiton Ramuh 45791
00:00:20.8370000		Minju Rose Attack Ramuh 3068
00:00:20.8370000		Blue Fever prepares Refulgent Arrow on Ramuh 25964 (CRITICAL)
00:00:20.9710000		Dengue Fever prepares Glare on Ramuh 20050
00:00:21.3280000		Dan Tam prepares Gust Slash on Ramuh 16023 (DIRECT HIT)
00:00:21.3280000		Dan Tam gains Bunshin from Dan Tam
00:00:21.3720000		Yoo Rose Ruin III Ramuh 16472
00:00:21.4160000		Bunshin prepares Gust Slash on Ramuh 14654 (CRITICAL)
00:00:21.4610000		Minju Rose prepares Atonement on Ramuh 18918
00:00:21.4610000		Yujin Ahn prepares Fell Cleave on Ramuh 36270 (CRITICAL)
00:00:21.5950000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:00:21.5950000		Bunshin gains The Wanderer's Minuet from Blue Fever
00:00:21.5950000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:00:21.5950000		Demi-Bahamut gains The Wanderer's Minuet from Blue Fever
00:00:21.5950000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:00:21.5950000		Demi-Bahamut gains The Wanderer's Minuet from Blue Fever
00:00:21.5950000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:00:21.5950000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:00:21.5950000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:00:21.5950000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:00:21.6390000		Demi-Bahamut Wyrmwave Ramuh 15869
00:00:21.7290000		Dan Tam Gust Slash Ramuh 16023
00:00:21.8180000		Bunshin Gust Slash Ramuh 14654
00:00:21.9080000		Aihyooni Yoomi prepares Broil III on Ramuh 40161 (CRITICAL)
00:00:21.9970000		Dan Tam prepares Bhavacakra on Ramuh 22182 (CRITICAL)
00:00:22.0860000		Yujin Ahn Fell Cleave Ramuh 36270
00:00:22.0860000		Ramuh prepares Stratospear Summons on Ramuh 19365
00:00:22.2640000		Dengue Fever Glare Ramuh 20050
00:00:22.3090000		Blue Fever Refulgent Arrow Ramuh 25964
00:00:22.3090000		Dan Tam prepares Attack on Ramuh 7172 (CRITICAL)
00:00:22.3090000		Run Escape prepares Ruin III on Ramuh 22645 (CRITICAL)
00:00:22.3530000		Demi-Bahamut prepares Wyrmwave on Ramuh 9167
00:00:22.3980000		The limit break guage has been updated to 1360. 3 bars are available.
00:00:22.4860000		Blue Fever prepares Shot on Ramuh 4431
00:00:22.5310000		Aihyooni Yoomi prepares Ruin II on Ramuh 15028
00:00:22.5760000		Minju Rose prepares Attack on Ramuh 3643 (DIRECT HIT)
00:00:22.6210000		Dan Tam Bhavacakra Ramuh 22182
00:00:22.6660000		Yujin Ahn prepares Attack on Ramuh 4109
00:00:22.7110000		Aihyooni Yoomi Broil III Ramuh 40161
00:00:22.7550000		Minju Rose Atonement Ramuh 18918
00:00:22.8450000		Dan Tam Attack Ramuh 7172
00:00:23.1120000		Minju Rose Attack Ramuh 3643
00:00:23.1120000		Run Escape Ruin III Ramuh 22645
00:00:23.1120000		Yujin Ahn prepares Infuriate on Yujin Ahn 
00:00:23.1120000		Yujin Ahn gains Nascent Chaos from Yujin Ahn
00:00:23.1580000		Yoo Rose prepares Ruin III on Ramuh 26182 (CRITICAL)
00:00:23.2020000		Yujin Ahn Attack Ramuh 4109
00:00:23.2020000		Demi-Bahamut prepares Wyrmwave on Ramuh 12291 (CRITICAL)
00:00:23.2470000		Blue Fever Shot Ramuh 4431
00:00:23.2470000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:00:23.2470000		Aihyooni Yoomi prepares Energy Drain on Ramuh 10727
00:00:23.2910000		Blue Fever prepares Burst Shot on Ramuh 14319 (DIRECT HIT)
00:00:23.3800000		Demi-Bahamut Wyrmwave Ramuh 9167
00:00:23.4250000		Dan Tam prepares Aeolian Edge on Ramuh 36645 (CRITICAL)
00:00:23.4690000		Aihyooni Yoomi Ruin II Ramuh 15028
00:00:23.5140000		Bunshin prepares Aeolian Edge on Ramuh 7519
00:00:23.5590000		Dengue Fever prepares Glare on Ramuh 26130 (DIRECT HIT)
00:00:23.7820000		Yoo Rose prepares Ruin IV on Ramuh 20087
00:00:23.7820000		Yoo Rose gains Further Ruin from Yoo Rose
00:00:23.8270000		Minju Rose prepares Fast Blade on Ramuh 7232
00:00:23.8270000		Yujin Ahn prepares Inner Chaos on Ramuh 59907 (CRITICAL)
00:00:23.9610000		Yoo Rose Ruin III Ramuh 26182
00:00:23.9610000		Dan Tam Aeolian Edge Ramuh 36645
00:00:24.0050000		Blue Fever prepares Pitch Perfect on Ramuh 34276 (CRITICAL)
00:00:24.0500000		Bunshin Aeolian Edge Ramuh 7519
00:00:24.1400000		Dan Tam prepares Bhavacakra on Ramuh 15236 (DIRECT HIT)
00:00:24.2290000		Demi-Bahamut Wyrmwave Ramuh 12291
00:00:24.2740000		Aihyooni Yoomi Energy Drain Ramuh 10727
00:00:24.4530000		Minju Rose Fast Blade Ramuh 7232
00:00:24.4530000		Ramuh prepares Unknown_4Bc9 on Minju Rose 27223
00:00:24.4980000		Dan Tam prepares Attack on Ramuh 3677
00:00:24.5420000		Yoo Rose prepares Enkindle Bahamut on Ramuh 
00:00:24.5860000		Yoo Rose Ruin IV Ramuh 20087
00:00:24.5860000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:00:24.5860000		Bunshin gains The Wanderer's Minuet from Blue Fever
00:00:24.5860000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:00:24.5860000		Demi-Bahamut gains The Wanderer's Minuet from Blue Fever
00:00:24.5860000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:00:24.5860000		Demi-Bahamut gains The Wanderer's Minuet from Blue Fever
00:00:24.5860000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:00:24.5860000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:00:24.5860000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:00:24.5860000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:00:24.7200000		Demi-Bahamut prepares Wyrmwave on Ramuh 7778
00:00:24.7650000		Blue Fever Burst Shot Ramuh 14319
00:00:24.7650000		Yujin Ahn Inner Chaos Ramuh 59907
00:00:24.7650000		Dan Tam Bhavacakra Ramuh 15236
00:00:24.8100000		Blue Fever Pitch Perfect Ramuh 34276
00:00:24.8550000		Dengue Fever Glare Ramuh 26130
00:00:24.8550000		Minju Rose prepares Attack on Ramuh 3562 (DIRECT HIT)
00:00:24.9440000		Run Escape prepares Ruin III on Ramuh 14247
00:00:24.9890000		Demi-Bahamut prepares Wyrmwave on Ramuh 17692 (CRITICAL)
00:00:25.0330000		Dan Tam Attack Ramuh 3677
00:00:25.1660000		Demi-Bahamut gains Summon Order III from Ramuh
00:00:25.2550000		Ramuh Unknown_4Bc9 Minju Rose 27223
00:00:25.2550000		Yoo Rose prepares Swiftcast on Yoo Rose 
00:00:25.2550000		Yoo Rose gains Swiftcast from Yoo Rose
00:00:25.2990000		Demi-Bahamut prepares Akh Morn on Ramuh 52839 (CRITICAL)
00:00:25.3890000		Minju Rose Attack Ramuh 3562
00:00:25.3890000		The limit break guage has been updated to 1530. 3 bars are available.
00:00:25.4780000		Dan Tam prepares Spinning Edge on Ramuh 10409 (DIRECT HIT)
00:00:25.5680000		Blue Fever prepares Shot on Ramuh 4177
00:00:25.5680000		Run Escape prepares Ruin IV on Ramuh 20969
00:00:25.5680000		Run Escape gains Further Ruin from Run Escape
00:00:25.7470000		Demi-Bahamut Wyrmwave Ramuh 7778
00:00:25.7470000		Run Escape Ruin III Ramuh 14247
00:00:25.7920000		Blue Fever prepares Burst Shot on Ramuh 11084
00:00:25.8810000		Dan Tam Spinning Edge Ramuh 10409
00:00:26.0150000		Demi-Bahamut Wyrmwave Ramuh 17692
00:00:26.0600000		Yujin Ahn prepares Attack on Ramuh 6411 (CRITICAL)
00:00:26.1940000		Demi-Bahamut Akh Morn Ramuh 52839
